ProteinID,Intensity_24_177_14,Intensity_24_177_15,Intensity_24_177_16,Intensity_24_177_24,Intensity_24_177_27,Intensity_24_177_28,Intensity_24_177_34,Intensity_24_177_43,Intensity_24_177_44,Intensity_24_177_50,Intensity_24_177_51,Intensity_24_177_52,Intensity_24_177_60,Intensity_24_177_63,Intensity_24_177_64,Intensity_24_177_71,Intensity_24_177_7,Intensity_24_177_8
13167,0,0,0,0,0,5.98135878174439e-6,0,0,0,1.4249045969421062e-4,0,0,0,0,0,6.946526019076716e-6,0,0
13168,0,0,0,0,0,0,0,0,1.8595218648194623e-5,0,0,1.7054563005055994e-5,0,0,0,0,4.870130865055269e-5,0
13169,0,0,0,0,0,0,0,2.2590731962507572e-5,0,0,0,0,0,0,0,0,0,0
13170,0,0,0,0,0,0,0,0,0,0,0,0,2.7797636884749262e-5,6.5063607499630586e-6,0,0,0,0
13171,0,0,0,0,0,0,0,0,0,8.094376182109849e-5,0,0,0,0,0,0,0,0
13172,0,0,0,0,0,0,4.074087878913856e-5,0,0,0,0,0,0,0,0,0,0,0
13173,0,0,0,2.560858209592868e-5,1.3293109631724092e-5,0,0,0,0,0,0,0,0,0,0,1.4205817792393812e-5,0,1.2166567418597807e-5
13174,0,0,0,0,0,0,0,0,0,1.0963615291915303e-5,0,0,0,0,0,0,0,0
13175,0,0,0,0,0,0,0,0,0,6.223380182098739e-6,0,0,0,0,0,0,0,0
13176,0,0,0,0,0,0,0,0,5.3164416982477655e-5,5.63228230606497e-5,2.208722219142968e-4,0,0,0,0,0,0,0
13177,0,0,0,0,0,3.035120363119672e-5,1.889638935955713e-5,3.6897083277778136e-5,0,0,0,6.904376084597115e-6,0,0,0,1.3573392893347727e-5,0,0
13178,0,0,0,0,0,0,0,4.5464629195206045e-6,1.9788992290772897e-5,0,0,0,0,0,3.323878787026174e-5,0,0,0
13179,0,0,0,0,0,0,0,6.493574697693914e-5,0,3.067747877909669e-5,0,0,0,0,0,0,0,0
13180,0,0,0,0,0,0,0,0,5.70090507136217e-6,0,0,6.614622012348971e-5,3.6527952804670385e-5,3.7222637956486416e-05,0,0,0,0
13181,0,0,0,0,0,0,0,1.4070529848840895e-6,0,0,0,0,0,0,0,0,0,0
13182,0,0,0,0,0,0,7.744164237652482e-6,1.050425692535336e-5,0,0,0,0,0,0,0,1.5157284723588477e-5,0,0
13183,0,0,0,0,0,0,0,0,9.0834666156973e-6,0,0,0,0,0,0,0,0,0
13184,0,0,0,0,0,0,0,5.751827687941919e-6,8.487461116349559e-5,0,0,0,0,3.448701692944689e-5,0,3.083566329886373e-5,0,0
13185,0,0,0,0,1.2347346527091686e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
13186,7.096131900651946e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13187,0,0,0,0,0,0,0,2.1460555128878946e-5,0,0,0,0,0,0,0,0,3.425974372533024e-5,0
13188,0,0,0,0,0,0,0,3.292598088688307e-5,9.64926636536551e-5,0,0,2.949682545081244e-5,6.604669177538385e-5,5.080098479359651e-5,0,2.2920991139284897e-5,0,0
13189,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8081407569018674e-5,0,2.8774992927492556e-5,0,0
13190,0,0,0,0,0,0,0,0,0,0,6.445940962128081e-5,0,0,0,0,0,0,0
13191,0,0,0,8.595260325062558e-5,1.2560361708937248e-5,0,0,4.468595526898026e-5,1.1835264876678421e-4,8.951182799801224e-6,2.175502684829653e-5,0,0,4.3220521693073695e-4,7.090209548625058e-4,0,6.877970249823936e-5,1.243038771222702e-4
13192,0,0,0,0,0,0,0,0,9.343290690602882e-6,0,0,0,0,0,0,0,0,0
13193,4.32843206509189e-5,1.3008065651679216e-4,4.8961872359167665e-5,3.7146656570290005e-5,2.960825132783959e-4,7.985959013545575e-4,3.7417058492623706e-5,2.2931253052597744e-4,6.483580699853742e-4,8.29620627142322e-5,2.941790904779128e-4,1.4093505442421003e-4,0.001058227444061901,4.371195845521155e-4,0.0011103328554172604,4.60541626550273e-4,3.69142252871324e-5,5.0629553127623855e-5
13194,0,0,0,0,0,0,6.970594828484709e-6,0,1.4747499315342043e-5,0,0,0,0,0,0,0,0,0
13195,0,0,0,0,0,0,0,0,0,0,3.407074196600746e-5,0,0,0,0,1.89320721043449e-5,0,0
13196,2.4587089348862327e-5,0,1.695113946907953e-5,0,0,0,0,0,0,1.1145722571198051e-5,7.76847121741515e-4,0,0,2.8700487810167246e-5,0,3.780347679225626e-5,0,2.345123423007583e-5
13197,0,2.8757396949269085e-5,0,0,0,0,0,0,0,0,0,0,0,0,2.887127311678314e-5,0,0,0
13198,0,0,0,0,0,0,0,0,3.530043719352453e-5,0,0,0,5.169348639868734e-5,0,0,0,0,0
13199,0,0,0,0,0,0,0,0,0,0,1.0143456031217978e-4,0,0,0,0,0,0,0
13200,0,1.0017126965818809e-5,2.768084292905806e-5,0,4.4362340159767405e-5,2.3264217895876977e-5,0,1.1623835416059297e-5,0,5.441445503454141e-5,1.308655185672211e-4,4.038593782192443e-5,8.260341777593903e-5,1.4802088791613002e-5,3.3094010023663674e-5,5.38839412045666e-4,0,2.1517337122602362e-4
13201,0,0,0,0,0,0,0,0,0,0,4.332016769760424e-5,0,0,0,0,0,0,4.067862516941641e-5
13202,0,0,0,0,0,0,0,0,2.835831918127837e-5,0,0,0,0,0,0,8.428706309912175e-6,0,0
13203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.644114006416291e-6,1.2593829895163545e-5
13204,0,0,0,0,0,0,0,8.294360707175875e-6,0,7.612542396834361e-6,0,0,0,0,0,0,5.053032792269626e-5,8.925876749160257e-5
13205,9.157298711016974e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206,0,2.2221879250118547e-5,0,0,0,1.9814246094068847e-05,0,6.240772540668549e-5,1.0941169941584589e-5,0,0,0,0,1.2299982904375316e-5,0,0,0,0
13207,0,3.6098041354694376e-4,0,6.692797549835879e-5,0,1.4481653680890083e-5,0,2.229052292296262e-5,9.83354941843245e-4,0,2.9939622970521953e-4,0,3.9636907860747657e-5,0,3.3600424122882814e-4,1.4146369579654946e-4,2.2414007784602602e-5,0
13208,0,7.81024085305796e-6,0,0,0,0,0,0,0,0,3.0248499651291864e-5,0,0,0,0,0,0,0
13209,0,0,0,0,0,0,0,0,0,1.8825716978337144e-5,8.742216562166276e-5,0,0,0,0,2.635929730726039e-4,0,0
13210,0,0,0,0,0,0,0,0,0,0,2.1504150892884258e-4,1.575710006533181e-5,0,0,0,0,0,0
13211,0,0,0,0,0,0,0,0,0,0,1.4269794418288717e-5,0,0,0,0,5.5343113739081564e-5,0,0
13212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.764669520152598e-5,3.52542009702987e-5
13213,0,0,0,0,0,0,0,0,0,0,1.7600391349237095e-5,0,0,0,0,2.344743299410305e-5,0,0
13214,0,0,0,0,0,0,0,0,0,0,4.2273752283608264e-5,0,0,0,0,0,0,0
13215,2.3378903330687523e-5,1.673414943767924e-5,0,0,0,0,0,0,0,8.300133532718792e-5,3.299560965089924e-5,9.564387748767483e-6,1.1085505786109998e-4,0,0,0,0,0
13216,0,0,0,0,0,0,0,0,0,1.8537791633026935e-5,2.146577136054037e-5,0,6.13630798617587e-5,0,0,0,0,1.1330880843490268e-5
13217,0,0,0,0,0,0,0,2.1857449733094093e-5,0,0,0,0,0,0,0,0,0,0
13218,0,0,0,0,0,3.6234437492302563e-5,0,7.045622206449446e-6,0,2.0607443803196176e-5,1.5735197615790924e-4,0,0,0,0,3.898592350352123e-4,0,0
13219,0,0,0,0,0,0,0,8.93343800661425e-6,2.8000259394600742e-5,0,0,0,0,0,0,0,1.427999415187499e-5,0
13220,0,0,0,0,0,5.20232965508452e-5,0,0,0,0,0,0,0,0,0,2.3815439681347413e-5,0,0
13221,0,0,0,0,1.783658957421645e-4,0,0,4.300220675483598e-6,3.8742309722191226e-6,0,0,0,0,0,0,3.018910520174585e-5,0,0
13222,0,0,0,0,0,0,0,0,4.7786946014586694e-5,1.2496602742461392e-5,0,0,0,0,0,0,0,0
13223,2.195506626407353e-5,6.747844148952347e-5,6.797246501601963e-5,0,5.6949500412879455e-5,0,0,2.5118356164371616e-4,0,4.880259171909973e-5,5.790709160145191e-5,0,0,6.326775683161835e-5,1.260665484193797e-4,0,4.601570875513958e-4,1.4343518945582226e-4
13224,0,0,0,0,0,0,1.953462001110839e-5,9.900768272343799e-6,0,0,2.6958022922835263e-5,0,0,0,0,2.7485593817691754e-5,0,0
13225,0,0,0,0,0,0,0,0,0,2.0253750844760696e-5,9.358450370205458e-5,0,0,0,0,4.935549311196074e-4,0,0
13226,0,0,0,0,0,0,0,0,0,0,1.082360003170236e-5,0,0,0,0,6.904225751488693e-5,0,0
13227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8850536771585826e-5,0,0
13228,0,0,0,0,0,6.002344741993091e-5,0,0,0,0,0,0,0,0,0,0,0,0
13229,0,0,0,0,0,0,0,0,0,0,1.7944710867270436e-5,0,0,0,0,1.7968366998372018e-5,0,0
13230,3.39939090696321e-5,0,3.0077154142132926e-5,0,2.209025580587588e-5,9.026698025369436e-5,0,9.91228084044257e-6,0,6.982930509401215e-5,2.868724155594174e-4,2.916343489596361e-5,0,0,0,6.482392922553109e-4,0,1.8379052361281453e-5
13231,0,0,0,0,0,0,0,0,9.948255646412389e-6,0,0,0,0,0,0,0,0,0
13232,2.408285635630991e-5,0,0,0,0,0,0,0,0,1.9716689731257354e-5,1.1744785284389994e-5,0,1.1742905559947197e-5,0,0,0,0,0
13233,3.707854145100402e-4,1.0612934483852186e-4,7.20120730161347e-5,0,0,0,0,3.557804808589103e-5,0,1.82264245169456e-4,0.0018979183322265095,1.704010363902232e-5,5.692383350777605e-4,0,0,6.742594964273667e-4,1.770113025601797e-4,0
13234,0,1.0507735407287578e-4,3.2145564687045934e-5,0,6.245140005671986e-6,5.2238352094644066e-5,0,2.202489049091296e-5,7.537285410824406e-5,0,3.834047948641253e-5,0,3.4165269820330013e-6,2.5290101016447238e-5,8.554441141964584e-5,3.153625937316516e-5,0,0
13235,0,0,0,0,0,0,0,1.105145959643566e-5,0,0,0,0,0,0,0,0,3.8692674315554723e-5,1.2890612976730154e-5
13236,0,0,0,0,0,0,0,0,0,2.6043005957816757e-5,7.758613737528931e-5,0,0,0,0,2.0442486755420993e-4,0,0
13237,0,0,0,0,0,0,0,0,0,0,2.1198581817901575e-5,0,0,0,0,0,0,0
13238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.192184868672572e-5
13239,0,0,0,0,0,0,0,0,0,0,0,1.2450949247918931e-5,0,0,0,0,0,0
13240,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8578456355507353e-5,0,0,0,0
13241,0,0,0,0,0,7.237809099643539e-6,0,0,0,0,0,0,0,0,0,0,0,0
13242,0,0,0,0,0,0,0,0,0,0,0,0,1.4847239000922506e-5,0,0,0,0,0
13243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8012154308670674e-5,4.153996089384205e-5
13244,0,0,0,0,0,0,0,0,0,0,0,0,3.560681541000244e-5,0,0,0,0,0
13245,1.8819353810310032e-4,0,0,0,0,0,0,0,0,1.4324936435899526e-4,0,0,0,0,0,0,0,0
13246,0,0,0,0,4.001448926222059e-5,1.0623203893292245e-4,0,1.4175995726581351e-5,0,1.8251257264845205e-5,3.214826239561204e-5,0,0,1.2314367401327822e-5,1.5222395945133066e-5,1.3471190698797025e-4,1.5037257535324443e-5,0
13247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9605435574812535e-5,0,0
13248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.252952276858208e-5,0,0
13249,7.644580611716437e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13250,0,0,0,0,0,0,0,0,0,0,4.0353202911915526e-5,0,0,0,0,0,0,0
13251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.747475644323727e-5,1.2644827872958105e-5
13252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3718453735799634e-5,1.9062823040174423e-5,0,0
13253,0,0,0,0,0,0,0,0,0,0,1.0279258228314704e-5,0,0,0,0,1.687128064032615e-5,0,0
13254,1.9192380723897516e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13255,0,0,0,0,0,0,0,3.3472712551377696e-6,0,0,0,0,0,0,0,0,0,0
13256,0,4.108161917425862e-5,0,0,0,1.352813379478615e-4,0,1.2859524672327163e-4,3.576287448549611e-5,0,3.5616761300540416e-5,0,0,8.394092607940604e-6,1.2773610702066736e-5,9.143722372593771e-6,0,0
13257,6.991280187038619e-5,2.6159791806304573e-5,3.7325932136579064e-5,3.009735984156357e-5,4.791336507069996e-5,0,0,5.3174624950471984e-5,0,1.629526522678297e-5,2.0590071963482337e-5,0,0,4.3044939956581865e-5,4.8470338796189225e-5,0,1.348109561869548e-4,2.102867137720443e-5
13258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.743457757891923e-5,0,0
13259,0,0,0,0,0,0,0,1.0246860856288196e-5,0,0,2.1414271132105606e-5,0,0,0,0,0,0,0
13260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.383719069376463e-5,1.5563796196115267e-5
13261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.873219449611059e-5,0
13262,1.5910643707772874e-5,2.7736800672440722e-5,5.454213263099696e-5,0,0,0,1.017567465659967e-5,0,3.083784631978777e-5,1.8791547382966194e-5,6.610178261301638e-5,0,0,0,0,0,0,6.718256146815389e-5
13263,0,0,0,0,0,0,0,0,0,0,1.2204900764284485e-5,0,0,3.5847287947787674e-6,0,0,0,5.4833395673336016e-5
13264,0,0,0,0,0,0,0,0,5.2484378963382465e-5,0,0,0,0,0,0,0,0,0
13265,7.520653399609025e-5,0,3.2193715141256314e-5,0,4.1507441988241275e-5,0,0,0,5.367700708241965e-6,1.3185497798298796e-4,5.421029723962955e-6,0,1.0300371141901201e-5,6.410269319541271e-6,0,0,7.233859583902231e-6,3.0390661417741122e-5
13266,0,0,0,0,0,0,0,0,6.002514107877547e-6,0,0,0,3.7048108876981814e-5,9.726312563136919e-6,0,0,0,0
13267,5.097488438989545e-5,2.465395225503481e-5,0,0,1.4796964209894104e-5,0,0,0,4.645495561385397e-5,1.3544665393581721e-5,1.6023315932218372e-4,0,0,0,0,3.351334516134524e-5,0,1.5121665602490355e-5
13268,0,0,0,0,0,0,0,0,0,2.453575698196916e-5,0,0,0,0,0,0,0,0
13269,0,0,0,0,0,0,0,0,5.852362781766691e-6,0,0,0,0,0,0,0,0,0
13270,0,0,0,0,0,0,0,0,0,0,0,0,0,8.569056058377899e-6,0,0,0,0
13271,2.0340391246711032e-5,1.2064589943692842e-5,0,4.792765944325294e-5,0,0,1.4987755343671137e-5,4.239647005268524e-5,9.707316786345064e-5,1.6744678172510226e-5,2.796120088837261e-5,0,2.0918286851526915e-5,4.8030056757093894e-4,8.457144277896809e-4,0,8.209226223407629e-5,9.2353815770848e-5
13272,0,0,0,0,0,0,0,0,0,0,5.452667858615647e-6,0,0,0,0,0,0,0
13273,0,0,0,0,0,0,0,0,0,0,9.11400757920318e-6,0,0,0,0,0,0,0
13274,0,0,0,0,0,0,0,0,5.3882010300303494e-5,0,0,0,0,0,0,0,0,0
13275,0,0,0,0,0,0,0,0,1.0140533478882451e-5,0,0,0,0,0,0,0,0,0
13276,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0766662246617201e-5,0,0,0,0
13277,0,0,0,0,0,0,1.4433065046503784e-5,0,0,0,0,0,0,0,0,0,0,0
13278,0,0,0,0,0,0,0,0,3.4998347199607503e-6,0,0,0,0,0,1.2675362948614758e-5,0,0,0
13279,0,0,0,0,0,0,0,0,0,0,0,6.130679704749836e-6,0,0,0,0,0,0
13280,0,0,0,0,0,0,0,0,1.856486796135217e-5,0,0,0,0,0,0,0,0,0
13281,0,3.1980999443260955e-5,0,0,0,0,0,0,0,0,0,0,1.3792506706798076e-4,0,0,0,0,0
13282,0,0,0,0,0,0,0,0,4.28313104347742e-6,0,0,0,0,0,0,0,0,0
13283,0,0,0,0,0,0,0,0,1.8497610293357635e-5,0,0,0,0,0,0,0,0,0
13284,0,0,0,0,0,0,0,0,1.2911117838480548e-5,0,0,0,0,0,0,0,0,0
13285,0,0,0,0,0,0,0,0,2.7155534086843558e-5,0,0,0,0,0,0,0,0,0
13286,0,0,1.60272642778676e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0364276147224706e-5
13288,0,4.992028769680535e-6,0,0,0,2.0189729264752108e-5,0,0,0,0,0,0,0,0,0,0,0,0
13289,0,0,0,0,0,0,0,0,0,1.6474250073825083e-5,0,0,0,0,0,0,0,0
13290,0,0,0,0,0,0,0,2.5464647432510817e-5,5.590156180381258e-4,4.9934390362920164e-5,1.971257404019127e-5,0,0,3.966135370651417e-5,0,0,0,1.0992364827880599e-4
13291,1.606564596067192e-5,0,1.2672181457371908e-5,0,3.741533180531004e-5,0,0,2.601558897889529e-5,1.1280807109951824e-4,7.428854524635473e-6,6.49155666144302e-5,3.77165175733171e-5,0,2.5553342774601347e-5,4.2146478976742954e-4,7.00468942349666e-5,2.5054559464708672e-5,2.9763954995519418e-5
13292,0,0,0,0,4.722337789021013e-6,0,0,0,1.6392961826878737e-4,5.231920058086716e-5,4.0538033153578905e-5,1.1433944468591033e-4,0,4.728404143093816e-5,0,4.1338145116969177e-4,0,0
13293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3716513154299195e-6
13294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.844929831735341e-5,0,0,1.1926596876208324e-5
13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.547469282263416e-6,0,0
13296,0,0,0,0,0,0,0,0,2.470205014169092e-5,0,0,0,0,0,0,0,0,1.4934644443027633e-5
13297,0,9.606511625367254e-6,0,0,0,0,0,0,0,0,1.671492391647045e-5,7.262509877998716e-6,0,0,0,1.2998435805766298e-5,0,0
13298,0,0,0,0,0,0,0,0,7.861616922312262e-5,0,6.426265570597783e-6,0,0,0,0,0,0,1.5552253767910246e-5
13299,0,0,0,0,0,0,0,0,0,0,0,3.003663726453735e-5,0,0,0,0,0,0
13300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9190187429376e-6
13301,0,0,0,0,0,0,0,0,0,0,0,0,5.8000762112954254e-5,0,0,0,0,0
13302,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3105990673622625e-6,5.4156580726627594e-5,0,0,0
13303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.868784398820384e-6,0,0
13304,0,0,0,0,0,0,0,0,8.807078432873232e-5,0,0,0,0,0,0,0,0,9.960520730722054e-6
13305,0,3.6406866808685053e-6,0,0,0,0,0,0,4.0600431773492046e-5,0,0,0,0,3.82620415185158e-6,0,8.030497430263214e-6,0,0
13306,0,0,0,0,0,0,0,0,3.613530124969186e-5,0,0,0,0,0,0,0,0,2.222091401733934e-5
13307,0,0,0,2.5397857492205925e-5,0,0,0,4.051985476138736e-6,1.7481906254170968e-5,0,0,0,0,2.1406242265160005e-5,6.198958342299315e-5,0,9.848798429832201e-6,2.5172793811474553e-5
13308,0,2.7017578777943014e-6,0,0,0,0,0,0,0,0,0,3.559015546434522e-6,0,0,0,0,0,0
13309,0,1.3812001824707304e-5,0,0,0,0,0,0,0,0,5.966342279307969e-6,5.68023436368718e-6,1.7577607255361408e-5,0,0,1.3763184925369346e-5,9.977647558569763e-6,0
13310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.525073318789422e-5
13311,1.5921897822042483e-5,0,0,2.652893397665447e-5,1.4162964435223771e-5,0,0,2.2694411766594762e-5,6.878364671373693e-5,7.083431029033046e-6,1.0221268974422222e-5,0,0,8.784073373515122e-5,2.5738368712500075e-4,0,3.222032572547407e-5,5.436086755659388e-5
13312,0,0,0,0,0,0,0,7.786947950132465e-6,0,0,0,9.849504624050833e-6,3.5621606607995704e-5,0,0,8.32942398098628e-6,0,0
13313,0,0,0,0,0,0,0,0,1.1326125971064464e-5,0,0,0,0,0,0,0,0,0
13314,9.694504053859322e-5,2.1344261355764034e-4,0,0,0,0,0,1.795120314310206e-5,6.750994640025655e-5,4.0853673683065195e-5,2.8206728480971357e-4,0,0,0,0,6.01451944275602e-5,0,3.034496016655751e-4
13315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7118773331454834e-5
13316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.267667545371113e-6
13317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9598492631796e-6,0,0
13318,0,0,0,0,0,0,0,0,9.238513470711612e-6,0,0,0,0,0,0,0,0,0
13319,0,2.0981085163934872e-5,0,3.515145116503484e-5,0,4.418033662122036e-5,0,2.2089304462627552e-4,0,0,0,4.7140879560836997e-4,0,0,0,0,2.9841141061611174e-5,0
13320,1.2262592897125173e-5,3.09062007156533e-5,0,0,5.9314087087987167e-5,1.1675441962112115e-5,1.7319507257286705e-4,1.0935845541360732e-4,1.980371348691791e-5,0,3.6954239373687734e-5,7.676207351937965e-5,0,7.460812958398849e-5,0,1.0643255239826289e-4,5.9824481944725815e-5,4.1241280639838917e-05
13321,0,0,0,0,2.2245187550571615e-5,0,7.2270930240084575e-6,0,0,0,0,0,2.5017896981434063e-5,0,0,0,0,1.1736154586122356e-5
13322,0,0,0,0,0,0,0,0,0,7.695737776931112e-6,0,0,0,0,0,0,0,0
13323,0,0,0,0,0,0,2.7812165300918004e-5,0,0,0,0,0,0,0,0,1.6444574675375875e-4,0,0
13324,0,0,0,0,0,0,0,1.763663826737273e-5,0,0,0,1.0337918084805145e-4,0,1.0859859523153942e-5,0,1.679474089015075e-4,5.29323276379822e-5,0
13325,4.7674689456945823e-4,0,0,0,4.2491538441857524e-5,0,0,0,1.876520296769908e-4,1.1886512007976661e-4,1.2319083405886305e-5,0,6.520634622558669e-5,3.329560270834894e-5,0,0,1.0958255402503128e-5,0
13326,0,0,0,0,0,0,5.042502289881707e-6,5.743908108149137e-6,0,0,0,0,0,0,0,0,0,0
13327,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6948441032170655e-6,0,0,0,0
13328,0,0,9.871077736681273e-6,0,0,0,2.4501498721611034e-5,0,3.143514504209487e-4,0,1.4568930328861408e-5,0,0,0,0,1.2189841950832271e-4,0,0
13329,0,0,0,0,0,0,0,0,0,0,0,8.325348509485427e-5,1.6544230863313868e-5,0,0,0,0,0
13330,1.7275077256111972e-5,1.7092737204219664e-4,3.9390950507319134e-5,4.971230024150824e-5,0,0,2.94918084734381e-5,3.872122232184906e-5,2.5423531740132105e-4,4.55302107599557e-5,2.007308395189053e-4,8.614674764775112e-5,6.396379679622324e-5,1.4827301921767157e-4,0,1.667790334624541e-4,3.28889904062361e-5,6.314226257300242e-5
13331,6.877487129812644e-5,2.4095909920333612e-5,0,0,0,0,0,0,8.805421729607287e-5,1.783910174530843e-5,3.9235835654651626e-4,4.3710116252953226e-6,7.447766194612341e-6,0,0,3.602225606229629e-5,0,6.701480749433755e-4
13332,0,7.509157113363321e-4,0,7.907455597597809e-5,0,0,0,1.838143917824482e-4,1.8309950789342647e-5,0,4.1657679741093766e-5,3.56486147456037e-4,2.2708849532269716e-5,9.241407489909143e-5,8.537931178911193e-5,0,4.811481998335123e-5,0
13333,0,0,0,0,7.700874132710035e-5,0,0,0,0,0,0,0,0,0,0,0,1.7770761111562373e-5,0
13334,0,1.7104228745178267e-5,0,0,0,0,2.31062117536983e-5,0,0,0,0,0,0,0,2.8700743863525518e-5,0,0,0
13335,2.082447935101633e-5,0,0,0,1.3248056176041318e-5,0,0,1.0227669074590355e-5,3.477972931257365e-5,1.0755190863767481e-4,1.1614225048111128e-4,0,6.168769337895298e-5,4.139833491488732e-6,0,0,0,0
13336,0,9.554813813630614e-6,1.2690501609923584e-4,0,0,0,0,0,0,0,0,0,0,0,0,2.811535069316361e-4,0,0
13337,0,0,0,0,0,0,6.00626822242353e-5,1.2977154052049359e-5,0,0,1.2513679355714638e-5,0,2.6110476221710197e-5,0,0,0,0,0
13338,0,0,0,0,0,0,0,0,2.0908248408361508e-5,0,2.0763468313192422e-5,0,0,0,0,5.1668748950802036e-6,0,3.1323113894997496e-5
13339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447976039828181e-5,0,0,1.7736849772395826e-5
13340,0,0,0,0,0,0,0,2.372654698118867e-5,0,0,0,0,0,0,0,0,0,0
13341,0,0,0,0,0,0,9.993338110623586e-6,1.0110645473252308e-5,0,0,0,0,0,7.70540720914816e-6,0,0,0,0
13342,0,0,0,0,0,0,0,0,0,3.687784029660158e-6,0,4.042569514838097e-6,0,0,0,0,0,0
13343,1.4250044350351115e-4,4.7553061329003035e-6,7.269435830828303e-6,1.117244851376771e-4,0,0,0,7.782641921765131e-5,0,5.374597633961929e-6,4.48429498338019e-5,0,9.596942485535211e-5,0,8.841621022515295e-5,0,2.8023086574660274e-4,1.1807224492789438e-4
13344,0,1.597764111521189e-5,1.2545018780756599e-5,0,1.113178837478895e-5,1.0656378763831035e-5,0,3.803699980515192e-5,3.224063819963999e-5,0,1.9249424440889043e-5,0,0,6.668837985422729e-6,8.33850178121328e-5,7.054486245660379e-6,9.72607362527755e-6,0
13345,0,0,0,0,0,0,0,0,0,0,1.4122307952042635e-5,0,0,0,0,3.9226499339425196e-5,0,0
13346,0,0,0,0,0,0,0,0,9.76701562382452e-6,5.2558689472855837e-5,0,0,0,7.404497882889721e-6,0,0,7.6132192253714815e-6,0
13347,4.1384662825193935e-6,9.045794474569757e-4,0,2.5839998680011957e-4,0,1.7949262490275583e-4,0,3.363648390389257e-4,5.273529248999449e-5,0,7.286313899105445e-5,5.872857720848729e-4,3.0436625726885895e-5,2.0544578689315142e-4,1.6216267625572024e-4,0,2.4203131497763336e-4,0
13348,0,0,0,0,0,0,4.9832449409254385e-5,0,0,0,0,0,0,0,0,4.341514460194268e-5,0,1.8497839459228373e-5
13349,2.2116514565151434e-5,0,0,0,0,0,0,0,0,0,0,0,0,1.3413241454556288e-5,0,0,0,3.0408258858384446e-5
13350,0,0,0,0,0,3.989143385622128e-5,0,0,5.555621814086905e-5,0,0,0,0,0,0,0,0,6.071815049222947e-6
13351,0,4.678934060642807e-5,3.731138766903603e-5,2.8847938742764875e-5,1.1139045631481118e-4,3.9863347951732044e-5,9.014788369556394e-5,6.646387574815524e-5,2.049277270700616e-4,0,1.1690159497332467e-4,1.0062244697045263e-4,1.1347597473887884e-4,9.042397600723856e-5,1.6867303575547043e-4,8.82848019706963e-5,6.710018447124162e-5,9.361677084837633e-5
13352,0,0,0,0,0,0,3.282983425713111e-5,0,0,0,0,0,0,0,0,4.24325406124478e-5,0,0
13353,1.2157014561066973e-5,1.9581204483875864e-5,0,0,3.3022843415794734e-5,0,0,0,0,0,4.390518582016416e-6,0,0,0,0,0,0,1.1462147098532741e-4
13354,0,1.809767577985496e-4,0,4.766892467306607e-5,0,2.0550407333428185e-5,0,1.6194957128254698e-4,0,0,0,1.107892162456539e-4,0,2.264357213411724e-5,0,0,6.0714672054925716e-5,0
13355,0,0,0,0,0,0,0,0,2.0221839328550575e-5,1.4560774324338751e-5,9.37200249313815e-6,0,0,0,0,0,0,0
13356,0,0,0,2.581489424647489e-5,0,0,0,0,0,0,0,0,1.8008160666801892e-5,0,0,0,0,0
