#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
P11P9.fasta	NODE_2_length_666286_cov_262.779138	533392	535941	+	tssH	1-2550/2550	===============	0/0	100.00	99.69	vfdb	NP_251061	(tssH) type VI secretion system ATPase TssH [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	536883	538889	+	tssI	1-2007/2007	===============	0/0	100.00	99.55	vfdb	NP_251063	(tssI) type VI secretion system tip protein VgrG [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	547731	548651	-	PA2383	1-921/921	===============	0/0	100.00	99.78	vfdb	NP_251073	(PA2383) transcriptional regulator [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	548693	549016	-	PA2384	1-324/324	===============	0/0	100.00	100.00	vfdb	NP_251074	(PA2384) hypothetical protein [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	549197	551485	-	pvdQ	1-2289/2289	===============	0/0	100.00	99.48	vfdb	NP_251075	(pvdQ) 3-oxo-C12-homoserine lactone acylase PvdQ [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	551608	552939	-	pvdA	1-1332/1332	===============	0/0	100.00	83.18	vfdb	NP_251076	(pvdA) L-ornithine N5-oxygenase PvdA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	553696	554691	+	fpvR	1-996/996	========/======	4/8	99.60	82.00	vfdb	NP_251078	(fpvR) protein FpvR [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	559436	561082	-	pvdP	1-1635/1635	========/======	6/18	99.82	85.09	vfdb	NP_251082	(pvdP) tyrosinase required for pyoverdine maturation  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	561296	562642	+	pvdM	1-1347/1347	========/======	3/6	99.78	95.78	vfdb	NP_251083	(pvdM) dipeptidase precursor [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	562665	563948	+	pvdN	1-1284/1284	===============	0/0	100.00	99.69	vfdb	NP_251084	(pvdN) pyoverdine biosynthesis protein PvdN [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	563977	564831	+	pvdO	1-855/855	===============	0/0	100.00	97.78	vfdb	NP_251085	(pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	564899	565726	-	pvdF	1-828/828	===============	0/0	100.00	82.37	vfdb	NP_251086	(pvdF) pyoverdine synthetase F [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	606143	606361	-	mbtH-like	1-219/219	===============	0/0	100.00	100.00	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	606439	607848	-	pvdH	1-1410/1410	===============	0/0	100.00	99.57	vfdb	NP_251103	(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	630612	643640	-	pvdL	1-13029/13029	===============	0/0	100.00	99.45	vfdb	NP_251114	(pvdL) peptide synthase PvdL [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	643713	644477	-	pvdG	1-765/765	===============	0/0	100.00	98.95	vfdb	NP_251115	(pvdG) pyoverdine biosynthesis protein PvdG [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_2_length_666286_cov_262.779138	645121	645684	+	pvdS	1-564/564	===============	0/0	100.00	98.40	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	81798	82442	-	pscL	1-645/645	===============	0/0	100.00	100.00	vfdb	NP_250416	(pscL) type III secretion systemt protein PscL [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	82421	83041	-	pscK	1-627/627	========/======	1/6	99.04	98.41	vfdb	NP_250415	(pscK) type III secretion system protein PscK [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	83050	83796	-	pscJ	1-747/747	===============	0/0	100.00	99.60	vfdb	NP_250414	(pscJ) type III secretion system inner MS ring protein [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	83793	84131	-	pscI	1-339/339	===============	0/0	100.00	99.11	vfdb	NP_250413	(pscI) type III secretion system inner rod protein PscI [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	84131	84562	-	pscH	1-432/432	===============	0/0	100.00	99.31	vfdb	NP_250412	(pscH) type III secretion system protein PscH [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	84559	84906	-	pscG	1-348/348	===============	0/0	100.00	100.00	vfdb	NP_250411	(pscG) type III secretion system chaperone PscG for PscF [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	84909	85166	-	pscF	1-258/258	===============	0/0	100.00	100.00	vfdb	NP_250410	(pscF) type III secretion system needle filament protein PscF [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	85169	85372	-	pscE	1-204/204	===============	0/0	100.00	99.02	vfdb	NP_250409	(pscE) type III secretion system cochaperone PscE for PscG [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	85335	86633	-	pscD	1-1299/1299	===============	0/0	100.00	99.69	vfdb	NP_250408	(pscD) type III secretion system basal body protein PscD [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	86635	88437	-	pscC	1-1803/1803	===============	0/0	100.00	99.61	vfdb	NP_250407	(pscC) type III secretion system secretin PscC [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	88437	88859	-	pscB	1-423/423	===============	0/0	100.00	99.29	vfdb	NP_250406	(pscB) type III secretion system protein PscB [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	88893	89723	-	exsD	1-831/831	===============	0/0	100.00	99.04	vfdb	NP_250405	(exsD) type III secretion system regulatory protein ExsD [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	89821	90657	-	exsA	1-837/837	===============	0/0	100.00	99.52	vfdb	NP_250404	(exsA) type III secretion system regulatory protein ExsA [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	90955	91368	-	exsB	1-414/414	===============	0/0	100.00	99.52	vfdb	NP_250403	(exsB) type III secretion system pilotin ExsB [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	91377	91622	-	exsE	1-246/246	===============	0/0	100.00	98.78	vfdb	NP_250402	(exsE) type III secretion system regulatory protein ExsE [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	91631	92068	-	exsC	1-438/438	===============	0/0	100.00	98.63	vfdb	NP_250401	(exsC) type III secretion system regulatory protein ExsC [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	92194	93081	-	popD	1-888/888	===============	0/0	100.00	99.89	vfdb	NP_250400	(popD) type III secretion system hydrophobic translocator pore protein PopD [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	93093	94265	-	popB	1-1173/1173	===============	0/0	100.00	99.49	vfdb	NP_250399	(popB) type III secretion system hydrophobic translocator pore protein PopB [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	94246	94752	-	pcrH	1-504/504	========/======	1/3	100.00	99.21	vfdb	NP_250398	(pcrH) type III secretion system regulatory protein PcrH [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	94761	95645	-	pcrV	1-885/885	===============	0/0	100.00	99.55	vfdb	NP_250397	(pcrV) type III secretion system hydrophilic translocator needle tip protein PcrV [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	95655	95951	-	pcrG	1-297/297	===============	0/0	100.00	100.00	vfdb	NP_250396	(pcrG) type III secretion system cytoplasmic regulator PcrG [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	95979	96413	-	pcrR	1-435/435	===============	0/0	100.00	99.77	vfdb	NP_250395	(pcrR) type III secretion system regulatory protein PcrR [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	96410	98530	-	pcrD	1-2121/2121	===============	0/0	100.00	99.39	vfdb	NP_250394	(pcrD) type III secretion system protein PcrD [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	98527	98856	-	pcr4	1-330/330	===============	0/0	100.00	99.70	vfdb	NP_250393	(pcr4) type III secretion system protein Pcr4 [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	98861	99226	-	pcr3	1-366/366	===============	0/0	100.00	100.00	vfdb	NP_250392	(pcr3) type III secretion system protein Pcr3 [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	99223	99594	-	pcr2	1-372/372	===============	0/0	100.00	98.92	vfdb	NP_250391	(pcr2) type III secretion system protein Pcr2 [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	99581	99859	-	pcr1	1-279/279	===============	0/0	100.00	100.00	vfdb	NP_250390	(pcr1) type III secretion system protein Pcr1 [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	99840	100706	-	popN	1-867/867	===============	0/0	100.00	98.96	vfdb	NP_250389	(popN) type III secretion system outer membrane protein PopN [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	100897	102219	+	pscN	1-1323/1323	===============	0/0	100.00	99.09	vfdb	NP_250388	(pscN) type III secretion system ATPase PscN [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	102216	102692	+	pscO	1-477/477	===============	0/0	100.00	99.58	vfdb	NP_250387	(pscO) type III secretion system protein PscO [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	102680	103759	+	pscP	1-1110/1110	========/======	1/30	97.30	95.77	vfdb	NP_250386	(pscP) type III secretion system protein PscP [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	103756	104685	+	pscQ	1-930/930	===============	0/0	100.00	99.36	vfdb	NP_250385	(pscQ) type III secretion system protein PscQ [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	104682	105335	+	pscR	1-654/654	===============	0/0	100.00	99.54	vfdb	NP_250384	(pscR) type III secretion system protein PscR [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	105338	105604	+	pscS	1-267/267	===============	0/0	100.00	99.62	vfdb	NP_250383	(pscS) type III secretion system protein PscS [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	105601	106389	+	pscT	1-789/789	===============	0/0	100.00	99.11	vfdb	NP_250382	(pscT) type III secretion system protein PscT [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	106386	107435	+	pscU	1-1050/1050	===============	0/0	100.00	99.52	vfdb	NP_250381	(pscU) type III secretion system protein PscU [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	123589	124578	-	stk1	1-990/990	===============	0/0	100.00	99.70	vfdb	NP_250362	(stk1) serine-threonine kinase Stk1 [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	124575	125303	-	stp1	1-729/729	===============	0/0	100.00	99.31	vfdb	NP_250361	(stp1) serine/threonine phosphoprotein phosphatase Stp1 [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	125303	128830	-	tssM	1-3528/3528	===============	0/0	100.00	99.41	vfdb	NP_250360	(tssM) type VI secretion system membrane subunit TssM [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	128846	129715	-	icmH/tssL	1-870/870	===============	0/0	100.00	99.89	vfdb	NP_250359	(icmH/tssL) type IVB secretion system protein IcmH/DotU [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	129718	131049	-	tssK	1-1332/1332	===============	0/0	100.00	99.85	vfdb	NP_250358	(tssK) type VI secretion system baseplate subunit TssK [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	131046	131552	-	tssJ	1-507/507	===============	0/0	100.00	100.00	vfdb	NP_250357	(tssJ) type VI secretion system lipoprotein TssJ [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	131558	132751	-	PA1665	1-1194/1194	===============	0/0	100.00	99.75	vfdb	NP_250356	(PA1665) hypothetical protein [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	132769	132909	-	PA1664	1-141/141	===============	0/0	100.00	100.00	vfdb	NP_250355	(PA1664) hypothetical protein [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	132998	134509	-	PA1663	1-1512/1512	===============	0/0	100.00	99.34	vfdb	NP_250354	(PA1663) transcriptional regulator [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	134520	137153	-	tssH	1-2634/2634	===============	0/0	100.00	99.43	vfdb	NP_250353	(tssH) type VI secretion system ATPase TssH [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	137160	138167	-	tssG	1-1008/1008	===============	0/0	100.00	99.50	vfdb	NP_250352	(tssG) type VI secretion system baseplate subunit TssG [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	138131	139711	-	tssF	1-1581/1581	===============	0/0	100.00	99.11	vfdb	NP_250351	(tssF) type VI secretion system baseplate subunit TssF [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	140256	140663	-	tssE	1-408/408	===============	0/0	100.00	99.75	vfdb	NP_250350	(tssE) type VI secretion system baseplate subunit TssE [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	140676	142151	-	tssC	1-1476/1476	===============	0/0	100.00	99.86	vfdb	NP_250349	(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	142180	142686	-	tssB	1-507/507	===============	0/0	100.00	100.00	vfdb	NP_250348	(tssB) type VI secretion system contractile sheath small subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	142722	144278	-	tssA	1-1557/1557	===============	0/0	100.00	99.68	vfdb	NP_250347	(tssA) type VI secretion system protein TssA [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	296642	297188	+	PA3143	1-543/543	========/======	4/10	99.45	84.91	vfdb	YP_008719764	(PA3143) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	297124	297434	+	PA3142	1-300/306	========/======	2/11	98.04	87.46	vfdb	NP_251832	(PA3142) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	386892	387410	+	hcpA	1-519/519	===============	0/0	100.00	99.42	vfdb	NP_250203	(hcpA) Hcp family type VI secretion system effector [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	387591	390119	+	vgrG	1-2529/2529	===============	0/0	100.00	99.13	vfdb	NP_250202	(vgrG) type VI secretion system tip protein VgrG [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	436428	436907	-	PA1464	1-480/480	===============	0/0	100.00	100.00	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	438818	439708	-	motD	1-891/891	===============	0/0	100.00	99.89	vfdb	NP_250152	(motD) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	439721	440461	-	motC	1-741/741	===============	0/0	100.00	100.00	vfdb	NP_250151	(motC) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	440550	441656	-	PA1459	1-1107/1107	===============	0/0	100.00	99.82	vfdb	NP_250150	(PA1459) chemotaxis-specific methylesterase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	441710	443971	-	PA1458	1-2262/2262	===============	0/0	100.00	99.82	vfdb	NP_250149	(PA1458) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	444172	444960	-	cheZ	1-789/789	===============	0/0	100.00	99.75	vfdb	NP_250148	(cheZ) protein phosphatase CheZ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	444980	445354	-	cheY	1-375/375	===============	0/0	100.00	100.00	vfdb	NP_250147	(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	445456	446199	-	fliA	1-744/744	===============	0/0	100.00	99.87	vfdb	NP_250146	(fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	446196	447038	-	fleN	1-843/843	===============	0/0	100.00	100.00	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	447177	448466	-	flhF	1-1290/1290	===============	0/0	100.00	99.77	vfdb	NP_250144	(flhF) flagellar biosynthesis protein FlhF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	448550	450673	-	flhA	1-2124/2124	===============	0/0	100.00	99.77	vfdb	NP_250143	(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	453517	454653	-	flhB	1-1137/1137	===============	0/0	100.00	99.74	vfdb	NP_250140	(flhB) flagellar biosynthetic protein FlhB [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	454656	455432	-	fliR	1-777/777	===============	0/0	100.00	98.84	vfdb	NP_250139	(fliR) flagellar biosynthetic protein FliR [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	455432	455701	-	fliQ	1-270/270	===============	0/0	100.00	99.26	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	455746	456513	-	fliP	1-768/768	===============	0/0	100.00	99.48	vfdb	NP_250137	(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	456510	456962	-	fliO	1-453/453	===============	0/0	100.00	99.12	vfdb	NP_250136	(fliO) flagellar protein FliO [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	456964	457437	-	fliN	1-474/474	===============	0/0	100.00	100.00	vfdb	NP_250135	(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	457465	458436	-	fliM	1-972/972	===============	0/0	100.00	99.90	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	458444	458965	-	fliL	1-522/522	===============	0/0	100.00	100.00	vfdb	NP_250133	(fliL) flagellar basal body protein FliL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	459209	460492	-	fliK	1-1284/1284	===============	0/0	100.00	99.22	vfdb	NP_250132	(fliK) flagellar hook-length control protein FliK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	471129	471734	-	lasI	1-606/606	===============	0/0	100.00	100.00	vfdb	NP_250123	(lasI) autoinducer synthesis protein LasI [Quorum sensing (VF0093) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	472098	472817	-	lasR	1-720/720	===============	0/0	100.00	100.00	vfdb	NP_250121	(lasR) transcriptional regulator LasR [Quorum sensing (VF0093) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_3_length_584247_cov_277.523663	561963	563402	-	aprA	1-1440/1440	===============	0/0	100.00	99.65	vfdb	NP_249940	(aprA) alkaline metalloproteinase precursor [Alkaline protease (VF0090) - Exoenzyme (VFC0251)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	16117	17160	-	motB	1-1044/1044	===============	0/0	100.00	99.42	vfdb	NP_253640	(motB) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	17180	18031	-	motA	1-852/852	===============	0/0	100.00	98.94	vfdb	NP_253641	(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
